_empty_0,No,Reksadana,ISIN Code,Bloomberg Quote,Manajer Investasi,Bank Kustodian,Jenis,Kategori,Mata Uang,Dividen,NAB,1 Hari,1 Minggu,MtD,1 Bulan,3 Bulan,6 Bulan,YtD,1 Tahun,3 Tahun,5 Tahun,10 Tahun,Inception,Annualized Return - 1 Thn (%),Annualized Return - 3 Thn (%),Annualized Return - 5 Thn (%),Annualized Return - 10 Thn (%),St. Deviation - 1 Thn (%),St. Deviation - 3 Thn (%),St. Deviation - 5 Thn (%),St. Deviation - 10 Thn (%),Beta - 1 Thn,Beta - 3 Thn,Beta - 5 Thn,Beta - 10 Thn,Sharpe Ratio - 1 Thn,Sharpe Ratio - 3 Thn,Sharpe Ratio - 5 Thn,Sharpe Ratio - 10 Thn,Treynor Ratio - 1 Thn,Treynor Ratio - 3 Thn,Treynor Ratio - 5 Thn,Treynor Ratio - 10 Thn,Jensen Alpha - 1 Thn,Jensen Alpha - 3 Thn,Jensen Alpha - 5 Thn,Jensen Alpha - 10 Thn,Sortino Ratio - 1 Thn,Sortino Ratio - 3 Thn,Sortino Ratio - 5 Thn,Sortino Ratio - 10 Thn,Tracking Error - 1 Thn (%),Tracking Error - 3 Thn (%),Tracking Error - 5 Thn (%),Tracking Error - 10 Thn (%),Max Drawdown - 1 Thn (%),Max Drawdown - 3 Thn (%),Max Drawdown - 5 Thn (%),Max Drawdown - 10 Thn (%),Sharpe Ratio Performance,Sharpe Ratio Performance 1 Thn,Sharpe Ratio Performance 3 Thn,Sharpe Ratio Performance 5 Thn,Sharpe Ratio Performance 10 Thn,Dana Kelolaan,Unit Penyertaan,Tanggal Peluncuran,Last Update Dana Kelolaan,Expense Ratio (Tahun),Investment Manager Fee,Minimum Subscription,Last Update Fund Fact Sheet,Last Update Portfolio,Dalam Negeri (%),Luar Negeri (%),Nilai Risiko,Catatan Risiko,Last Update,NAB (Div.Reinvest),1 Hari (%) (Div.Reinvest),1 Minggu (%) (Div.Reinvest),MtD (%) (Div.Reinvest),1 Bulan (%) (Div.Reinvest),3 Bulan (%) (Div.Reinvest),6 Bulan (%) (Div.Reinvest),YtD (%) (Div.Reinvest),1 Tahun (%) (Div.Reinvest),3 Tahun (%) (Div.Reinvest),5 Tahun (%) (Div.Reinvest),10 Tahun (%) (Div.Reinvest),Inception (%) (Div.Reinvest),NAB (Div.Tunai),1 Hari (%) (Div.Tunai),1 Minggu (%) (Div.Tunai),MtD (%) (Div.Tunai),1 Bulan (%) (Div.Tunai),3 Bulan (%) (Div.Tunai),6 Bulan (%) (Div.Tunai),YtD (%) (Div.Tunai),1 Tahun (%) (Div.Tunai),3 Tahun (%) (Div.Tunai),5 Tahun (%) (Div.Tunai),10 Tahun (%) (Div.Tunai),Inception (%) (Div.Tunai),scraped_at,page_number
,1161,REKSA DANA SYARIAH PAN ARCADIA DANA SAHAM SYARIAH,,,"Pan Arcadia Capital, PT","Bank Negara Indonesia, Tbk, PT",Saham,Sharia,IDR,Tidak,"290,6652","0,00%","-0,01%","-0,03%","-0,08%","-0,02%","-4,47%","-4,19%","-4,86%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"157.906.173.985,82","543.114.391,98",18-Nov-2016,Agt-2026,,,,29-Des-2022,30-Des-2022,-,-,-,-,25-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-26T13:42:24.096129,12
,1162,REKSA DANA SYARIAH PASAR UANG PNM FAAZA,IDN000394004,,"PNM Investment Management, PT","Bank Cimb Niaga, Tbk, PT",Pasar Uang,Sharia,IDR,Tidak,"1.768,4530","0,02%","0,11%","0,34%","0,44%","1,45%","2,19%","2,73%","3,81%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11.670.582.513,00","6.621.987,68",28-Jun-2019,Agt-2026,,Max 3.00%,"Rp50.000,-",31-Agt-2026,31-Agt-2026,"100,00%","0,00%","1,000",Reksa Dana Reksa Dana Syariah Pasar Uang PNM Faaza berinvestasi pada Aset Campuran dengan periode investasi jangka pendek dan dikategorikan berisiko Rendah. Investor memiliki risiko atas portofolio Reksa Dana ini.,25-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-26T13:42:24.096135,12
,1163,REKSA DANA SYARIAH PENDAPATAN TETAP PNM KAFFAH,IDN000352408,,"PNM Investment Management, PT","Bank Maybank Indonesia, Tbk, PT",Pendapatan Tetap,Sharia,IDR,Ya,"1.010,5343","-0,10%","-0,11%","-0,07%","-0,10%","0,76%","-3,53%","-4,70%","-5,60%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"55.663.589.639,52","55.047.623,70",13-Des-2018,Agt-2026,,,,31-Agt-2026,31-Agt-2026,"100,00%","0,00%","2,000",Reksa Dana Reksa Dana Syariah Pendapatan Tetap PNM Kaffah berinvestasi pada Aset Campuran dengan periode investasi jangka menengah dan dikategorikan berisiko Rendah Menengah. Investor memiliki risiko atas portofolio Reksa Dana ini.,25-Sep-2026,,"0,00%",-,-,-,-,-,-,-,,,,,"1.119,5330","-0,09%","-0,10%","0,22%","0,19%","0,97%","-0,15%","-1,01%","0,95%",,,,,2026-09-26T13:42:24.096142,12
,1164,REKSA DANA TERPROTEKSI AVRIST PROTEKSI SPIRIT 13,IDN000435005,,"Avrist Asset Management, PT","BANK CENTRAL ASIA - CUSTODY, Tbk, PT",Terproteksi,Konvensional,IDR,Tidak,"1.012,7074","0,03%","0,15%","-1,55%","-1,50%","-1,07%","-2,57%","-2,55%","-3,07%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"38.264.559.026,16","37.200.000,00",07-Apr-2020,Agt-2026,,"Maks 1,00%",Rp. 5.000.000,31-Agt-2026,31-Agt-2026,-,-,"3,000",Avrist Proteksi Sprit 13 berinvestasi pada obligasi korporasi khusus dan dikategorikan berisiko rendah menuju sedang.,25-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-26T13:42:24.096149,12
,1165,REKSA DANA TERPROTEKSI PANIN 44,IDN000578507,,"Panin Asset Management, PT","BANK CENTRAL ASIA - CUSTODY, Tbk, PT",Terproteksi,Konvensional,IDR,Tidak,"976,7565","0,00%","0,17%","0,27%","0,16%","2,50%","0,06%",-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"975.884.379.742,62","1.001.840.000,00",23-Jan-2026,Agt-2026,,,,31-Agt-2026,31-Agt-2026,"100,00%","0,00%","5,000","Terproteksi Panin 44 memiliki risiko likuiditas rendah, risiko pasar sedang, dan risiko penurunan nilai investasi sedang.",25-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-26T13:42:24.096155,12
,1166,REKSA DANA TERPROTEKSI SUCORINVEST PROTEKSI 20,IDN000268505,,"Sucorinvest Asset Management, PT","Bank Mega, Tbk, PT",Terproteksi,Konvensional,IDR,Tidak,"1.007,3199","0,02%","0,14%","-1,37%","-1,24%","-0,11%","-0,01%","-0,23%","0,06%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"102.134.288.772,46","100.000.000,00",18-Nov-2016,Agt-2026,,,,,,-,-,-,-,25-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-26T13:42:24.096161,12
,1167,REKSA DANA TERPROTEKSI TRIMEGAH TERPROTEKSI 33,,,"Trimegah Asset Management, PT","Bank OCBC NISP, Tbk, PT",Terproteksi,Konvensional,IDR,Tidak,"1.001,7014","0,01%","0,09%","-1,91%","-1,83%","-1,11%","0,01%","-0,68%",-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"850.421.613.401,45","832.760.000,00",22-Okt-2025,Agt-2026,,,,,,-,-,-,-,25-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-26T13:42:24.096168,12
,1168,REKSA DANA TREASURE SAHAM MANTAP,IDN000253200,,"Treasure Fund Investama, PT","Bank Negara Indonesia, Tbk, PT",Saham,Konvensional,IDR,Tidak,"870,6321","-0,58%","0,84%","-2,32%","-4,43%","13,47%","-8,88%","-8,75%","26,86%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"805.334.829.318,35","903.507.189,31",19-Des-2016,Agt-2026,,,,,,-,-,-,-,25-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-26T13:42:24.096175,12
,1169,RELIANCE DANA SAHAM,IDN000224003,,"Reliance Manajer Investasi, PT","BANK CENTRAL ASIA - CUSTODY, Tbk, PT",Saham,Konvensional,IDR,Tidak,"290,8637","-3,34%","-11,63%","-15,16%","-16,56%","-18,11%","-25,51%","-33,81%","-30,70%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15.380.034.204,53","44.862.898,65",25-Nov-2015,Agt-2026,,Maks 2%,Rp. 100.000,31-Agt-2026,31-Agt-2026,-,-,"8,000",Reksa Dana Reliance Dana Saham berinvestasi pada efek ekuitas yang telah dijual dalam Penawaran Umum dan/atau diperdagangkan di Bursa Efek Indonesia dan dikategorikan berisiko tinggi. Investor memiliki risiko atas likuiditas portofolio reksa dana tersebut.,25-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-26T13:42:24.096181,12
,1170,RELIANCE DANA TERENCANA,IDN000168309,,"Reliance Manajer Investasi, PT","BANK CENTRAL ASIA - CUSTODY, Tbk, PT",Pendapatan Tetap,Konvensional,IDR,Tidak,"1.959,7004","-0,35%","-0,85%","-0,99%","-1,06%","0,22%","-0,63%","-3,91%","-3,69%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10.296.293.049,42","5.201.770,16",15-Nov-2013,Agt-2026,,"1,50%",Rp 100.000,31-Agt-2026,31-Agt-2026,-,-,"4,500",Reksa Dana Reliance Dana Saham berinvestasi pada efek ekuitas yang telah dijual dalam Penawaran Umum dan/atau diperdagangkan di Bursa Efek Indonesia dan dikategorikan berisiko tinggi. Investor memiliki risiko atas likuiditas portofolio reksa dana tersebut.,25-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-26T13:42:24.096188,12
,1171,RELIANCE PASAR UANG,IDN000300407,,"Reliance Manajer Investasi, PT","BANK CENTRAL ASIA - CUSTODY, Tbk, PT",Pasar Uang,Konvensional,IDR,Tidak,"1.418,1238","0,01%","0,04%","0,16%","0,20%","0,60%","1,33%","1,79%","2,19%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.473.716.203,96","1.747.090,48",17-Agt-2017,Agt-2026,,Maks 1%,Rp 10.000,31-Agt-2026,31-Agt-2026,-,-,"1,500",Reksa Dana Reliance Pasar Uang berinvestasi pada instrumen pasar uang yang dikategorikan berisiko rendah. Investor memiliki risiko atas likuiditas portfolio reksa dana tersebut.,25-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-26T13:42:24.096194,12
,1172,RENCANA CERDAS,IDN000015401,,"Ciptadana Asset Management, PT","BANK DANAMON INDONESIA - CUSTODY, Tbk, PT",Saham,Konvensional,IDR,Tidak,"16.230,9500","-0,59%","-3,26%","-4,51%","-2,61%","7,28%","-1,24%","-2,94%","-0,50%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"52.119.327.723,40","3.066.262,29",09-Jul-1999,Agt-2026,,Max 3.5%,Rp. 100.000,31-Agt-2026,31-Agt-2026,"100,00%",-,"5,000","Rencana Cerdas melakukan investasi pada Efek Saham yang tercatat pada Bursa Efek Indonesia maupun di Bursa Efek Luar Negeri yang informasinya dapat diakses melalui media massa atau fasilitas internet termasuk di dalamnya adalah instrumen Hak Untuk Memesan Efek Terlebih Dahulu (Rights), Warran dan Obligasi Konversi dan produk turunan saham lainnya, serta pada Instrumen Pasar Uang termasuk surat Hutang yang jatuh tempo kurang dari satu tahun, baik dalam mata uang Rupiah maupun mata uang lainnya, dengan alokasi investasi sebagai berikut: • Minimum 80% (delapan puluh persen) dan maksimum 100% (Seratus persen) pada Efek Ekuitas ; • Minimum 0% (nol persen) dan Maksimum 20% (dua puluh persen) pada Instrumen Pasar Uang",25-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-26T13:42:24.096201,12
,1173,SAM BETA PLUS EQUITY FUND,IDN000302007,,"Samuel Aset Manajemen, PT","Bank Cimb Niaga, Tbk, PT",Saham,Konvensional,IDR,Tidak,"829,6052","-0,97%","-3,05%","-4,33%","-3,30%","7,77%","-6,56%","-13,93%","-11,25%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11.179.798.766,21","12.892.813,18",17-Sep-2017,Agt-2026,,Maks 2.5%,Rp. 100.000,31-Agt-2026,31-Agt-2026,-,-,"7,000",Risiko tinggi,25-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-26T13:42:24.096207,12
,1174,SAM CIPTA SEJAHTERA CAMPURAN KELAS D,IDN000348307,,"Samuel Aset Manajemen, PT","Bank Cimb Niaga, Tbk, PT",Campuran,Konvensional,IDR,Tidak,"753,9367","-1,17%","-1,82%","-2,32%","-2,39%","6,43%","-9,92%","-22,91%","-20,93%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"657.188.185.279,82","851.488.057,13",16-Jun-2018,Agt-2026,,Maks 2.5%,Rp. 100.000.000,31-Agt-2026,31-Agt-2026,-,-,"5,000",Risiko sedang,25-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-26T13:42:24.096213,12
,1175,SAM DANA BERKEMBANG,IDN000012309,,"Samuel Aset Manajemen, PT","Bank Cimb Niaga, Tbk, PT",Campuran,Konvensional,IDR,Tidak,"16.017,0845","-1,01%","-1,80%","-5,21%","-4,69%","6,06%","-14,79%","-25,99%","-16,55%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12.816.126.439,47","758.502,99",05-Nov-1997,Agt-2026,,Maks 2.50%,Rp. 100.000,31-Agt-2026,31-Agt-2026,-,-,"5,000",Risiko sedang,25-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-26T13:42:24.096219,12
,1176,SAM DANA CERDAS,,,"Samuel Aset Manajemen, PT","Bank Cimb Niaga, Tbk, PT",Saham,Konvensional,IDR,Tidak,"905,9811","-1,38%","-3,17%","-3,35%","-3,38%","8,88%","-12,40%","-21,67%","-18,05%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.762.470.295.126,81","1.880.279.012,01",17-Mar-2015,Agt-2026,,Maks 2%,Rp. 5.000.000.000,31-Agt-2026,31-Agt-2026,-,-,"7,000",Risiko tinggi,25-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-26T13:42:24.096230,12
,1177,SAM DANA KAS,IDN000278207,,"Samuel Aset Manajemen, PT","Bank Cimb Niaga, Tbk, PT",Pasar Uang,Konvensional,IDR,Tidak,"1.553,3637","0,02%","0,12%","0,42%","0,50%","1,76%","2,47%","3,24%","4,53%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"136.055.483.677,42","87.954.844,03",18-Feb-2017,Agt-2026,,Maks 1.50%,Rp. 100.000,31-Agt-2026,31-Agt-2026,-,-,"1,000",Risiko rendah,25-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-26T13:42:24.096236,12
,1178,SAM DANA KAS SYARIAH,IDN000459609,,"Samuel Aset Manajemen, PT","Bank Syariah Indonesia, Tbk, PT",Pasar Uang,Sharia,IDR,Tidak,"1.003,2520","0,00%","0,00%","-1,62%","-1,52%","-0,98%","-1,32%","-0,42%","-1,44%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"151.118.003.899,69","148.193.453,92",05-Nov-2020,Agt-2026,,Max. 1.5% p.a,Rp. 100.000,31-Jul-2026,30-Jun-2026,-,-,"2,000",Risiko Low,25-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-26T13:42:24.096243,12
,1179,SAM DANA LIKUID SYARIAH,IDN000330909,,"Samuel Aset Manajemen, PT","Bank Cimb Niaga, Tbk, PT",Pasar Uang,Sharia,IDR,Tidak,"1.407,0162","0,02%","0,12%","0,35%","0,40%","1,55%","2,40%","3,03%","4,30%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20.039.326.156,63","14.292.264,82",09-Mar-2018,Agt-2026,,Maks 1.5%,Rp. 100.000,31-Agt-2026,31-Agt-2026,-,-,"1,000",Risiko rendah,25-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-26T13:42:24.096249,12
,1180,SAM DANA OBLIGASI PRIMA,IDN000347804,,"Samuel Aset Manajemen, PT","Bank Mega, Tbk, PT",Pendapatan Tetap,Konvensional,IDR,Tidak,"1.575,4762","0,08%","0,21%","0,47%","0,72%","2,29%","0,98%","-1,30%","1,72%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"46.549.022.885,55","29.684.195,27",09-Jul-2018,Agt-2026,,Maks 1.5%,Rp. 100.000,31-Agt-2026,31-Agt-2026,-,-,"8,000",Risiko tinggi,25-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-26T13:42:24.096255,12
,1181,SAM DANA OBLIGASI TERPROTEKSI 10,IDN000514304,,"Samuel Aset Manajemen, PT","BANK DBS INDONESIA - CUSTODY, PT",Terproteksi,Konvensional,IDR,Ya,"1.012,2100","0,02%","0,11%","0,40%","0,52%","-1,46%","0,04%","-1,52%","0,02%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"102.343.671.882,00","101.516.294,17",15-Jan-2024,Agt-2026,,,,31-Jul-2026,31-Jul-2026,-,-,"1,000",Risiko rendah,25-Sep-2026,"1.208,7349","0,02%","0,11%","0,40%","0,52%","1,50%","3,04%","14,18%","15,97%",,,,,"1.102,2451","0,02%","0,10%","0,37%","0,47%","1,38%","2,84%","4,20%","5,79%",,,,,2026-09-26T13:42:24.096262,12
,1182,SAM DANA OBLIGASI TERPROTEKSI 11,,,"Samuel Aset Manajemen, PT","Bank Rakyat Indonesia, Tbk, PT",Terproteksi,Konvensional,IDR,Tidak,"1.015,6637","0,03%","0,07%","0,37%","0,39%","1,38%","-0,18%","1,30%",-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13.970.224.487,95","13.806.000,00",05-Des-2025,Agt-2026,,,,,,-,-,-,-,25-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-26T13:42:24.096268,12
,1183,SAM DANA PENDAPATAN TETAP,IDN000290806,,"Samuel Aset Manajemen, PT","BANK DBS INDONESIA - CUSTODY, PT",Pendapatan Tetap,Konvensional,IDR,Tidak,"1.938,7400","-0,01%","-0,06%","0,04%","0,16%","2,34%","0,38%","-0,95%","0,84%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"896.605.739.986,00","462.648.947,53",09-Jun-2017,Agt-2026,,Maks 2%,Rp 50.000.000.000,31-Agt-2026,31-Agt-2026,-,-,"5,000",Risiko sedang,25-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-26T13:42:24.096274,12
,1184,SAM DANA SAHAM NUSANTARA KELAS A,IDN000482809,,"Samuel Aset Manajemen, PT",DEUTSCHE BANK A. G. - CUSTODY,Saham,Konvensional,IDR,Tidak,"845,9600","-1,80%","-3,56%","-7,02%","-7,40%","10,63%","-15,45%","-32,75%","-9,34%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9.078.517.409,09","9.978.379,72",21-Apr-2022,Agt-2026,,,,31-Agt-2026,31-Agt-2026,-,-,"8,000",Risiko tinggi,25-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-26T13:42:24.096280,12
,1185,SAM DANA SAHAM NUSANTARA KELAS S,IDN000483005,,"Samuel Aset Manajemen, PT",DEUTSCHE BANK A. G. - CUSTODY,Saham,Konvensional,IDR,Tidak,"910,2200","-1,79%","-3,51%","-6,84%","-7,17%","11,41%","-14,25%","-31,36%","-6,80%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"31.040.546.509,02","31.768.740,49",04-Okt-2022,Agt-2026,,,,31-Agt-2026,31-Agt-2026,-,-,"8,000",Risiko tinggi,25-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-26T13:42:24.096286,12
,1186,SAM ETF SRI KEHATI,IDN000437001,,"Samuel Aset Manajemen, PT","BANK CENTRAL ASIA - CUSTODY, Tbk, PT",Saham,"ETF, Index",IDR,Tidak,"597,9988","-0,63%","-3,29%","-4,37%","-3,39%","3,61%","-12,17%","-17,24%","-13,68%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11.193.405.030,88","17.900.000,00",20-Apr-2020,Agt-2026,,Maks 3%,1 (satu) Satuan Kreasi,31-Agt-2026,31-Agt-2026,-,-,"8,000",risiko tinggi,25-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-26T13:42:24.096293,12
,1187,SAM GLOBAL SHARIA ESG EQUITY DOLLAR,IDN000444601,,"Samuel Aset Manajemen, PT",DEUTSCHE BANK A. G. - CUSTODY,Reksadana Global,Sharia,USD,Tidak,"1,092600","-0,26%","0,50%","-3,05%","-3,80%","-0,65%","4,46%","-3,87%","2,49%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.244.910,89","1.101.918,91",19-Agt-2020,Agt-2026,,Maks 2%,USD 10.000,31-Agt-2026,31-Agt-2026,-,-,"8,000",Risiko tinggi,24-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-26T13:42:24.096299,12
,1188,SAM INDONESIAN EQUITY FUND,IDN000122009,,"Samuel Aset Manajemen, PT",DEUTSCHE BANK A. G. - CUSTODY,Saham,Konvensional,IDR,Ya,"1.942,7900","-1,55%","-2,84%","-4,34%","-4,33%","8,61%","-14,34%","-30,47%","-27,01%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"652.835.230.943,58","321.441.944,25",18-Okt-2011,Agt-2026,,Maks  3.00%,Rp. 100.000,31-Agt-2026,31-Agt-2026,-,-,"8,000",Risiko tinggi,25-Sep-2026,"2.503,4913","-1,55%","-2,84%","-4,34%","-4,33%","8,61%","-14,34%","-30,47%","-11,98%",,,,,"2.654,6318","-1,14%","-2,09%","-3,22%","-3,21%","6,16%","-10,92%","-24,29%","-5,32%",,,,,2026-09-26T13:42:24.096306,12
,1189,SAM MUTIARA NUSA CAMPURAN KELAS A,IDN000318508,,"Samuel Aset Manajemen, PT","Bank Cimb Niaga, Tbk, PT",Campuran,Konvensional,IDR,Tidak,"1.451,2549","-0,50%","-2,16%","-3,94%","-2,14%","10,12%","-6,15%","-13,70%","-9,60%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11.305.086.972,34","7.482.758,39",12-Des-2017,Agt-2026,,Maks 3.00%,10.000 (sepuluh ribu rupiah),31-Agt-2026,31-Agt-2026,-,-,"5,000",Risiko sedang,25-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-26T13:42:24.096312,12
,1190,SAM OBLIGASI OPTIMA KELAS A,IDN000510906,,"Samuel Aset Manajemen, PT",DEUTSCHE BANK A. G. - CUSTODY,Pendapatan Tetap,Konvensional,IDR,Tidak,"1.189,4400","0,03%","0,02%","0,16%","0,29%","2,65%","2,92%","1,56%","3,47%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20.375.031.506,40","17.157.115,10",30-Agt-2023,Agt-2026,,Maks. 2.5% p.a,Rp. 100.000,31-Agt-2026,31-Agt-2026,-,-,"4,000",Risiko sedang,25-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-26T13:42:24.096319,12
,1191,SAM OBLIGASI OPTIMA KELAS D,IDN000511003,,"Samuel Aset Manajemen, PT",DEUTSCHE BANK A. G. - CUSTODY,Pendapatan Tetap,Konvensional,IDR,Ya,"1.013,2600","0,04%","0,03%","-0,34%","-0,20%","1,19%","0,09%","-2,58%","-2,11%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"60.729.751.356,24","59.733.499,04",03-Agt-2023,Agt-2026,,Maks.  2.5% p.a,Rp. 100.000,31-Agt-2026,31-Agt-2026,-,-,"4,000",Risiko sedang,25-Sep-2026,"1.094,5073","0,04%","0,03%","0,16%","0,29%","2,65%","2,92%","1,56%","2,95%",,,,,"1.091,7636","0,03%","0,02%","0,15%","0,27%","2,47%","2,73%","1,44%","2,79%",,,,,2026-09-26T13:42:24.096325,12
,1192,SAM OBLIGASI OPTIMA KELAS S,IDN000511102,,"Samuel Aset Manajemen, PT",DEUTSCHE BANK A. G. - CUSTODY,Pendapatan Tetap,Konvensional,IDR,Ya,"1.023,6200","0,04%","0,03%","0,18%","0,32%","1,19%","0,23%","-2,81%","-2,28%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"28.067.886.436,92","27.468.894,27",05-Jun-2023,Agt-2026,,Max. 2.5% p.a,"10.000.000.000,-",31-Agt-2026,31-Agt-2026,-,-,"4,000",Risiko sedang,25-Sep-2026,"1.096,1475","0,04%","0,03%","0,18%","0,32%","2,72%","3,06%","1,77%","3,76%",,,,,"1.093,9886","0,03%","0,03%","0,17%","0,30%","2,54%","2,87%","1,64%","3,59%",,,,,2026-09-26T13:42:24.096331,12
,1193,SAM PENYERTAAN TERBATAS JALAN TOL,IDN000425808,,"Samuel Aset Manajemen, PT","Bank Negara Indonesia, Tbk, PT",Penyertaan Terbatas,Konvensional,IDR,Tidak,"1.168,6863","0,00%","-0,03%","-0,09%","-0,11%","-0,32%","3,98%","3,67%","3,33%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.610.086.701.152,00","2.228.968.860,00",06-Des-2019,Jul-2026,,Max. 1% p.a,"5,000,000,000.00",31-Agt-2026,31-Agt-2026,-,-,"8,000",Risiko tinggi,25-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-26T13:42:24.096337,12
