_empty_0,No,Reksadana,ISIN Code,Bloomberg Quote,Manajer Investasi,Bank Kustodian,Jenis,Kategori,Mata Uang,Dividen,NAB,1 Hari,1 Minggu,MtD,1 Bulan,3 Bulan,6 Bulan,YtD,1 Tahun,3 Tahun,5 Tahun,10 Tahun,Inception,Annualized Return - 1 Thn (%),Annualized Return - 3 Thn (%),Annualized Return - 5 Thn (%),Annualized Return - 10 Thn (%),St. Deviation - 1 Thn (%),St. Deviation - 3 Thn (%),St. Deviation - 5 Thn (%),St. Deviation - 10 Thn (%),Beta - 1 Thn,Beta - 3 Thn,Beta - 5 Thn,Beta - 10 Thn,Sharpe Ratio - 1 Thn,Sharpe Ratio - 3 Thn,Sharpe Ratio - 5 Thn,Sharpe Ratio - 10 Thn,Treynor Ratio - 1 Thn,Treynor Ratio - 3 Thn,Treynor Ratio - 5 Thn,Treynor Ratio - 10 Thn,Jensen Alpha - 1 Thn,Jensen Alpha - 3 Thn,Jensen Alpha - 5 Thn,Jensen Alpha - 10 Thn,Sortino Ratio - 1 Thn,Sortino Ratio - 3 Thn,Sortino Ratio - 5 Thn,Sortino Ratio - 10 Thn,Tracking Error - 1 Thn (%),Tracking Error - 3 Thn (%),Tracking Error - 5 Thn (%),Tracking Error - 10 Thn (%),Max Drawdown - 1 Thn (%),Max Drawdown - 3 Thn (%),Max Drawdown - 5 Thn (%),Max Drawdown - 10 Thn (%),Sharpe Ratio Performance,Sharpe Ratio Performance 1 Thn,Sharpe Ratio Performance 3 Thn,Sharpe Ratio Performance 5 Thn,Sharpe Ratio Performance 10 Thn,Dana Kelolaan,Unit Penyertaan,Tanggal Peluncuran,Last Update Dana Kelolaan,Expense Ratio (Tahun),Investment Manager Fee,Minimum Subscription,Last Update Fund Fact Sheet,Last Update Portfolio,Dalam Negeri (%),Luar Negeri (%),Nilai Risiko,Catatan Risiko,Last Update,NAB (Div.Reinvest),1 Hari (%) (Div.Reinvest),1 Minggu (%) (Div.Reinvest),MtD (%) (Div.Reinvest),1 Bulan (%) (Div.Reinvest),3 Bulan (%) (Div.Reinvest),6 Bulan (%) (Div.Reinvest),YtD (%) (Div.Reinvest),1 Tahun (%) (Div.Reinvest),3 Tahun (%) (Div.Reinvest),5 Tahun (%) (Div.Reinvest),10 Tahun (%) (Div.Reinvest),Inception (%) (Div.Reinvest),NAB (Div.Tunai),1 Hari (%) (Div.Tunai),1 Minggu (%) (Div.Tunai),MtD (%) (Div.Tunai),1 Bulan (%) (Div.Tunai),3 Bulan (%) (Div.Tunai),6 Bulan (%) (Div.Tunai),YtD (%) (Div.Tunai),1 Tahun (%) (Div.Tunai),3 Tahun (%) (Div.Tunai),5 Tahun (%) (Div.Tunai),10 Tahun (%) (Div.Tunai),Inception (%) (Div.Tunai),scraped_at,page_number
,1447,TRIMEGAH BALANCED ABSOLUTE STRATEGY KELAS A,IDN000373404,,"Trimegah Asset Management, PT","BANK DBS INDONESIA - CUSTODY, PT",Campuran,Konvensional,IDR,Tidak,"1.835,2100","-0,22%","1,02%","3,64%","7,37%","13,10%","-14,80%","-17,00%","-4,38%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"484.062.603.303,00","273.372.065,22",15-Apr-2019,Agt-2026,,Maks. 4%,Rp 100.000,31-Agt-2026,31-Agt-2026,"100,00%","0,00%","3,000",Reksa Dana Trimegah Balance Absolute Strategy Kelas A berinvestasi  pada instrumen yang dapat memberikan imbal hasil di atas benchmark  dan dikategorikan berisiko menengah ke tinggi.,11-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-12T12:46:27.861648,15
,1448,TRIMEGAH BALANCED ABSOLUTE STRATEGY KELAS B,IDN000536000,,"Trimegah Asset Management, PT","BANK DBS INDONESIA - CUSTODY, PT",Campuran,Konvensional,IDR,Tidak,"1.154,3000","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,00","0,00",09-Jul-2024,Agt-2026,,"Maks. 2,5%","Rp 50.000.000.000,-",29-Sep-2025,29-Agt-2025,-,-,-,-,11-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-12T12:46:27.861658,15
,1449,TRIMEGAH BALANCED ABSOLUTE STRATEGY KELAS C,,,"Trimegah Asset Management, PT","BANK DBS INDONESIA - CUSTODY, PT",Campuran,Konvensional,IDR,Ya,"811,7800","-0,22%","1,04%","3,68%","7,48%","13,45%","-14,27%","-22,91%",-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"761.045.427.178,00","971.995.691,70",17-Sep-2025,Agt-2026,,Maks. 2%,,,,-,-,-,-,11-Sep-2026,"1.117,0149","-0,22%","1,04%","3,68%","7,48%","13,45%","-14,27%","-1,29%",-,,,,,"981,3441","-0,18%","0,86%","3,03%","6,11%","10,87%","-12,11%","-13,24%","0,00%",,,,,2026-09-12T12:46:27.861668,15
,1450,TRIMEGAH BALANCED ABSOLUTE STRATEGY KELAS P,IDN000561701,,"Trimegah Asset Management, PT","BANK DBS INDONESIA - CUSTODY, PT",Campuran,Konvensional,IDR,Tidak,"1.016,8600","-0,22%","1,04%","3,68%","7,47%","13,42%","-14,33%","-16,36%","-3,26%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"35.766.305.413,00","36.466.209,58",15-Jun-2025,Agt-2026,,,"Rp1,000.000,-",30-Apr-2026,30-Apr-2026,-,-,-,-,11-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-12T12:46:27.861678,15
,1451,TRIMEGAH BALANCED ABSOLUTE STRATEGY LOW VOLATILITY,IDN000486008,,"Trimegah Asset Management, PT","BANK CENTRAL ASIA - CUSTODY, Tbk, PT",Campuran,Konvensional,IDR,Tidak,"1.226,3554","-0,19%","1,10%","2,97%","5,62%","10,29%","-6,40%","-8,68%","2,84%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"104.503.092.248,69","87.740.560,29",23-Jun-2022,Agt-2026,,Maks 5%,"Rp. 10.000,-",31-Agt-2026,31-Agt-2026,"100,00%","0,00%","3,000",Reksa Dana Trimegah Balance Absolute Strategy Low Volatility  berinvestasi pada instrumen yang dapat memberikan imbal hasil di atas  benchmark dan dikategorikan berisiko menengah.,11-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-12T12:46:27.861693,15
,1452,TRIMEGAH BALANCED ABSOLUTE STRATEGY NUSANTARA,IDN000488004,,"Trimegah Asset Management, PT",DEUTSCHE BANK A. G. - CUSTODY,Campuran,Konvensional,IDR,Ya,"998,8500","-0,19%","0,18%","2,75%","5,48%","11,64%","-15,40%","-16,48%","-11,09%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"386.680.802.081,68","397.762.764,06",22-Agt-2022,Agt-2026,,Maks 3%,"Rp. 100.000,-",29-Sep-2025,30-Sep-2025,-,-,-,-,11-Sep-2026,,"0,00%",-,-,-,-,-,-,-,,,,,"1.099,4125","-0,18%","0,17%","2,49%","4,95%","10,46%","-14,19%","-15,20%","-2,14%",,,,,2026-09-12T12:46:27.861703,15
,1453,TRIMEGAH BHAKTI BANGSA,IDN000214806,,"Trimegah Asset Management, PT","Bank Cimb Niaga, Tbk, PT",Saham,Konvensional,IDR,Tidak,"1.533,6818","-0,52%","-0,41%","3,10%","5,92%","13,42%","-14,11%","-17,03%","-4,85%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"231.552.117.458,69","155.653.178,75",11-Nov-2015,Agt-2026,,Maks. 5%,"Rp 100.000,-",29-Sep-2025,30-Sep-2025,-,-,-,-,11-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-12T12:46:27.861714,15
,1454,TRIMEGAH DANA KAS 1,IDN000422300,,"Trimegah Asset Management, PT",DEUTSCHE BANK A. G. - CUSTODY,Pasar Uang,Konvensional,IDR,Tidak,"1.235,1500","0,01%","0,09%","0,14%","0,40%","1,09%","1,94%","2,61%","3,69%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"34.257.870.756,90","27.775.267,61",25-Jun-2020,Agt-2026,,Maks 2.00%,Rp100.000,31-Agt-2026,31-Agt-2026,"100,00%","0,00%","1,000",Reksa Dana Trimegah Dana Kas 1 berinvestasi pada Instrumen Pasar  Uang dan/atau Efek bersifat utang yang memiliki jatuh tempo kurang  dari 1 tahun baik dalam mata uang Rupiah maupun dalam mata uang  asing dan dikategorikan berisiko rendah.,11-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-12T12:46:27.861723,15
,1455,TRIMEGAH DANA LIKUID,IDN000245602,,"Trimegah Asset Management, PT","BANK CENTRAL ASIA - CUSTODY, Tbk, PT",Pasar Uang,Konvensional,IDR,Tidak,"1.324,6955","0,01%","0,09%","0,12%","0,42%","1,17%","1,68%","2,34%","3,63%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10.728.779.819,05","8.108.462,88",29-Sep-2016,Agt-2026,,,,31-Agt-2026,31-Agt-2026,"100,00%","0,00%","1,000",Reksa Dana Trimegah Dana Likuid berinvestasi pada Instrumen Pasar  Uang dan/atau Efek bersifat utang yang memiliki jatuh tempo kurang  dari 1 tahun baik dalam mata uang Rupiah dan dikategorikan berisiko  rendah.,11-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-12T12:46:27.861733,15
,1456,TRIMEGAH DANA OBLIGASI NUSANTARA,IDN000437100,,"Trimegah Asset Management, PT","BANK CENTRAL ASIA - CUSTODY, Tbk, PT",Pendapatan Tetap,Konvensional,IDR,Tidak,"1.249,0091","-0,02%","0,07%","0,03%","1,17%","3,90%","3,27%","3,53%","6,47%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"188.596.681.814,94","151.037.047,91",14-Mei-2020,Agt-2026,,,,31-Agt-2026,31-Agt-2026,"100,00%","0,00%","2,000",Reksa Dana Trimegah Dana Obligasi Nusantara berinvestasi pada efek  bersifat utang dan dikategorikan berisiko sedang.,11-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-12T12:46:27.861743,15
,1457,TRIMEGAH DANA TETAP NUSANTARA,IDN000237500,,"Trimegah Asset Management, PT","BANK DBS INDONESIA - CUSTODY, PT",Pendapatan Tetap,Konvensional,IDR,Tidak,"1.811,7200","-0,13%","-0,08%","-0,23%","0,88%","2,57%","1,10%","0,16%","-0,44%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"253.263.799.147,00","139.464.752,33",26-Apr-2016,Agt-2026,,Maks. 5%,,29-Sep-2025,30-Sep-2025,-,-,-,-,11-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-12T12:46:27.861752,15
,1458,TRIMEGAH DANA TETAP PRIMA,IDN000293701,,"Trimegah Asset Management, PT","Bank OCBC NISP, Tbk, PT",Pendapatan Tetap,Konvensional,IDR,Tidak,"996,7007","-0,11%","0,05%","-0,22%","0,44%","1,08%","-2,09%","-3,46%","-3,61%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.198.264.575.510,09","1.199.521.002,98",28-Jul-2017,Agt-2026,,Maks. 3%,"Rp. 100.000,-",29-Sep-2025,30-Sep-2025,-,-,-,-,11-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-12T12:46:27.861762,15
,1459,TRIMEGAH DANA TETAP SYARIAH 2,IDN000503604,,"Trimegah Asset Management, PT","Bank Syariah Indonesia, Tbk, PT",Pendapatan Tetap,Sharia,IDR,Tidak,"1.140,1577","-0,01%","-0,01%","-0,01%","1,21%","3,16%","0,50%","0,21%","2,60%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20.681.332.332,50","18.136.419,59",09-Agt-2023,Agt-2026,,Maks. 3%,"Rp 100.000,-",29-Sep-2025,30-Sep-2025,-,-,-,-,11-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-12T12:46:27.861797,15
,1460,TRIMEGAH DANA TETAP SYARIAH KELAS A,IDN000418803,,"Trimegah Asset Management, PT","Bank Cimb Niaga, Tbk, PT",Pendapatan Tetap,Sharia,IDR,Tidak,"1.554,2649","-0,07%","0,03%","-0,03%","1,06%","3,77%","2,69%","2,60%","4,64%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4.513.786.373.111,60","2.903.136.903,62",05-Des-2019,Agt-2026,,Maks 3%,Rp100.000,31-Agt-2026,31-Agt-2026,"100,00%","0,00%","2,000",reksa Dana Trimegah Dana Tetap Syariah Kelas A berinvestasi pada  efek Syariah berpendapatan tetap yang tercantum pada Daftar Efek  Syariah (DES) dan dikategorikan berisiko sedang.,11-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-12T12:46:27.861809,15
,1461,TRIMEGAH DANA TETAP SYARIAH KELAS B,,,"Trimegah Asset Management, PT","Bank Cimb Niaga, Tbk, PT",Pendapatan Tetap,Sharia,IDR,Tidak,"1.061,4648","-0,07%","0,03%","-0,03%","1,07%","3,80%","2,75%","2,68%","4,76%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"446.366.970.916,75","420.389.897,53",29-Jul-2025,Agt-2026,,,,30-Apr-2026,30-Apr-2026,-,-,-,-,11-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-12T12:46:27.861818,15
,1462,TRIMEGAH EQUITY FOCUS 2 KELAS A,IDN000540606,,"Trimegah Asset Management, PT",PT Bank HSBC Indonesia,Saham,Konvensional,IDR,Tidak,"1.079,9900","-0,72%","-0,06%","0,76%","8,28%","17,76%","-4,68%","-9,25%","10,33%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"35.131.873.114,00","32.775.830,83",07-Nov-2024,Agt-2026,,Maks. 5%,Rp. 100.000,31-Agt-2026,31-Agt-2026,-,-,"5,000",Reksa Dana Trimegah Equity Focus 2 Berinvestasi pada sahamsaham  big caps dan dikategorikan beresiko tinggi.,11-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-12T12:46:27.861828,15
,1463,TRIMEGAH FIXED INCOME PLAN,IDN000377900,,"Trimegah Asset Management, PT","BANK CENTRAL ASIA - CUSTODY, Tbk, PT",Pendapatan Tetap,Konvensional,IDR,Ya,"1.187,0569","-0,01%","0,06%","0,08%","0,90%","2,01%","-0,48%","-0,52%","-0,69%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7.194.004.006.474,64","6.065.277.556,08",23-Mei-2019,Agt-2026,,Maks 3.00%,Rp100.000,31-Agt-2026,31-Agt-2026,"100,00%","0,00%","2,000",Reksa Dana Trimegah Fixed Income Plan berinvestasi pada efek bersifat  utang dan dikategorikan berisiko sedang.,11-Sep-2026,"1.541,4698","-0,01%","0,06%","0,08%","0,90%","2,01%","-0,48%","-0,52%","1,33%",,,,,"1.477,9442","-0,01%","0,05%","0,07%","0,72%","1,61%","-0,39%","-0,42%","1,08%",,,,,2026-09-12T12:46:27.861840,15
,1464,TRIMEGAH FIXED INCOME PLAN SYARIAH KELAS A,IDN000501509,,"Trimegah Asset Management, PT",PT Bank HSBC Indonesia,Pendapatan Tetap,Sharia,IDR,Ya,"1.090,5300","-0,08%","-0,01%","-0,01%","1,33%","3,14%","1,99%","2,01%","2,22%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"416.839.961.949,00","382.213.795,20",25-Mei-2023,Agt-2026,,Maksimum 3%,"Rp 100.000,-",31-Agt-2026,31-Agt-2026,-,-,"3,000",Reksa Dana Trimegah Fixed Income Plan Syariah berinvestasi pada efek  Syariah berpendapatan tetap yang tercantum pada Daftar Efek Syariah  (DES) dan dikategorikan berisiko sedang.,11-Sep-2026,"1.158,2595","-0,08%","-0,01%","-0,01%","1,33%","4,18%","4,06%","4,08%","6,41%",,,,,"1.154,2625","-0,07%","-0,01%","-0,01%","1,26%","3,96%","3,83%","3,85%","6,11%",,,,,2026-09-12T12:46:27.861850,15
,1465,TRIMEGAH FTSE INDONESIA LOW VOLATILITY FACTOR INDEX KELAS A,IDN000447802,,"Trimegah Asset Management, PT","BANK CENTRAL ASIA - CUSTODY, Tbk, PT",Saham,Index,IDR,Tidak,"945,3802","-1,05%","-2,63%","-0,19%","2,46%","7,19%","-5,24%","-14,62%","-11,21%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"22.484.186.087,05","23.737.103,46",10-Okt-2020,Agt-2026,,Maks 3%,Rp100.000,31-Agt-2026,31-Agt-2026,"100,00%","0,00%","5,000",Reksa Dana Trimegah FTSE Indonesia Low Volatility Factor Index  berinvestasi pada saham-saham yang masuk dalam FTSE Indonesia  Low Volatility Factor Index dan dikategorikan beresiko tinggi.,11-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-12T12:46:27.861856,15
,1466,TRIMEGAH FTSE4GOOD INDONESIA INDEX KELAS M,,,"Trimegah Asset Management, PT","BANK DBS INDONESIA - CUSTODY, PT",Saham,Index,IDR,Tidak,"839,3612","-1,08%","-3,07%","-0,32%","3,17%","9,30%","-5,15%","-12,00%","-10,62%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7.395.810.707,00","8.782.911,99",04-Jun-2025,Agt-2026,,,,31-Agt-2026,31-Agt-2026,"100,00%","0,00%","5,000",Trimegah FTSE4Good Indonesia Index berinvestasi pada saham-saham  yang masuk dalam FTSE4Good Indonesia Index dan dikategorikan  beresiko tinggi.,11-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-12T12:46:27.861863,15
,1467,TRIMEGAH KAS SYARIAH,IDN000270204,,"Trimegah Asset Management, PT","Bank Mandiri, Tbk, PT",Pasar Uang,Sharia,IDR,Tidak,"1.543,4023","0,01%","0,10%","0,15%","0,43%","1,14%","2,04%","2,87%","4,39%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.234.583.518.375,83","1.450.041.498,17",29-Nov-2016,Agt-2026,,Maks 2.00%,"Rp. 10.000,-",31-Agt-2026,31-Agt-2026,"100,00%","0,00%","1,000",Reksa Dana Trimegah Kas Syariah berinvestasi pada instrumen Pasar  Uang Syariah dalam negeri dan/atau Surat Berharga Syariah Negara  (Sukuk Negara) dan/atau Sukuk yang diterbitkan oleh korporasi yang  diterbitkan dengan jangka waktu tidak lebih dari 1 (satu) tahun  dan/atau sisa jatuh temponya tidak lebih dari 1 (satu) tahun dan  dikategorikan berisiko rendah,11-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-12T12:46:27.861869,15
,1468,TRIMEGAH KAS SYARIAH 2,IDN000270303,,"Trimegah Asset Management, PT","Bank Mandiri, Tbk, PT",Pasar Uang,Sharia,IDR,Ya,"1.010,7187","0,00%","0,00%","0,00%","0,23%","0,50%","0,50%","0,53%","0,53%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,00","0,00",21-Des-2016,Agt-2026,,,,,,-,-,-,-,27-Agt-2026,,"0,00%",-,-,-,-,-,-,-,,,,,"1.014,7025","0,01%","0,10%","0,39%","0,45%","0,90%","0,90%","0,92%","0,92%",,,,,2026-09-12T12:46:27.861876,15
,1469,TRIMEGAH KAS SYARIAH 3,,,"Trimegah Asset Management, PT","Bank Maybank Indonesia, Tbk, PT",Pasar Uang,Sharia,IDR,Ya,"1.032,7093","0,00%","0,00%","0,00%","0,01%","0,01%","0,01%","0,06%","0,06%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,00","0,00",19-Agt-2020,Agt-2026,,,,,,-,-,-,-,20-Agt-2026,"1.032,5924","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%",-,-,,,,,"1.036,8190","0,01%","0,01%","0,01%","0,01%","0,01%","0,01%","0,06%","0,11%",,,,,2026-09-12T12:46:27.861882,15
,1470,TRIMEGAH MONEY MARKET USD,IDN000583606,,"Trimegah Asset Management, PT","BANK DBS INDONESIA - CUSTODY, PT",Pasar Uang,Konvensional,USD,Tidak,"1,000000","0,00%","0,00%","0,00%","0,00%",-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,00","0,00",08-Jul-2026,Agt-2026,,,,,,-,-,-,-,12-Agt-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-12T12:46:27.861888,15
,1471,TRIMEGAH OBLIGASI NUSANTARA,IDN000426905,,"Trimegah Asset Management, PT","BANK DBS INDONESIA - CUSTODY, PT",Pendapatan Tetap,Konvensional,IDR,Tidak,"1.461,5500","-0,13%","0,09%","-0,08%","1,25%","3,59%","0,05%","-1,30%","0,98%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"688.676.531.951,00","470.824.566,37",16-Jul-2020,Agt-2026,,Maks. 3%,"Rp 100.000,-",29-Sep-2025,30-Sep-2025,-,-,-,-,11-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-12T12:46:27.861894,15
,1472,TRIMEGAH PENDAPATAN TETAP HIJAU INKLUSIF,IDN000500204,,"Trimegah Asset Management, PT","BANK CENTRAL ASIA - CUSTODY, Tbk, PT",Pendapatan Tetap,Konvensional,IDR,Tidak,"1.156,2560","-0,02%","-0,17%","0,04%","0,90%","2,59%","0,94%","0,21%","2,72%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17.338.815.930,19","15.001.295,40",25-Mei-2023,Agt-2026,,,,31-Agt-2026,31-Agt-2026,"100,00%","0,00%","2,000",Reksa Dana Trimegah Pendapatan Tetap Hijau Inklusif berinvestasi  pada efek bersifat utang dan dikategorikan berisiko sedang,11-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-12T12:46:27.861901,15
,1473,TRIMEGAH PENDAPATAN TETAP PRIMA NUSA,IDN000297603,,"Trimegah Asset Management, PT","Bank Permata, Tbk, PT",Pendapatan Tetap,Konvensional,IDR,Tidak,"959,4083","-0,05%","0,20%","-0,08%","0,66%","1,32%","-2,88%","-4,61%","-4,14%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"249.966.777.508,32","260.334.934,18",27-Sep-2017,Agt-2026,,Maks. 3%,"Rp. 100.000,-",29-Sep-2025,30-Sep-2025,-,-,-,-,11-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-12T12:46:27.861907,15
,1474,TRIMEGAH PENDAPATAN TETAP PRIMA SYARIAH,IDN000300001,,"Trimegah Asset Management, PT","Bank Permata, Tbk, PT",Pendapatan Tetap,Sharia,IDR,Tidak,"1.038,5283","0,00%","-0,02%","-0,10%","0,11%","0,96%","-2,17%","-3,19%","-2,27%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"131.597.867.845,97","126.586.806,29",27-Sep-2017,Agt-2026,,Maks. 3%,"Rp. 100.000,-",29-Sep-2025,30-Sep-2025,-,-,-,-,11-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-12T12:46:27.861914,15
,1475,TRIMEGAH PRIMA CAMPURAN,IDN000466208,,"Trimegah Asset Management, PT","Bank Permata, Tbk, PT",Campuran,Konvensional,IDR,Tidak,"1.164,4315","-0,05%","0,08%","0,04%","0,61%","1,58%","1,32%","1,40%","2,70%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17.469.680.481,64","15.009.111,76",24-Feb-2022,Agt-2026,,Maks. 3%,"Rp. 1.000.000,-",29-Sep-2025,30-Sep-2025,-,-,-,-,11-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-12T12:46:27.861920,15
,1476,TRIMEGAH PUNDI KAS 11,IDN000455508,,"Trimegah Asset Management, PT","Bank Pembangunan Daerah Jawa Barat Dan Banten, Tbk, PT",Pasar Uang,Konvensional,IDR,Tidak,"1.239,1777","0,01%","0,10%","0,16%","0,43%","1,19%","2,19%","2,95%","4,18%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"67.758.825.311,80","54.769.434,45",21-Mei-2021,Agt-2026,,,,31-Agt-2026,31-Agt-2026,"100,00%","0,00%","1,000",Reksa Dana Trimegah Pundi Kas 11 berinvestasi pada instrumen Pasar  Uang dan/atau Efek bersifat utang yang memiliki jatuh tempo kurang  dari 1 tahun baik dalam mata uang Rupiah dan dikategorikan berisiko  rendah.,11-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-12T12:46:27.861926,15
,1477,TRIMEGAH PUNDI KAS 6,IDN000209608,,"Trimegah Asset Management, PT","BANK CENTRAL ASIA - CUSTODY, Tbk, PT",Pasar Uang,Konvensional,IDR,Tidak,"1.309,1760","0,02%","0,05%","0,05%","0,05%","0,11%","0,11%","0,11%","0,15%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,01","0,00",14-Sep-2015,Agt-2026,,,-,,,-,-,-,-,11-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-12T12:46:27.861932,15
,1478,TRIMEGAH PUNDI KAS 7,,,"Trimegah Asset Management, PT","Bank Mandiri, Tbk, PT",Pasar Uang,Konvensional,IDR,Tidak,"905,0404","0,02%","0,09%","0,16%","0,48%","0,54%","0,86%","0,92%","0,92%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"200.766.613.725,44","222.179.958,87",25-Agt-2017,Agt-2026,,,,,,-,-,-,-,11-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-12T12:46:27.861944,15
