_empty_0,No,Reksadana,ISIN Code,Bloomberg Quote,Manajer Investasi,Bank Kustodian,Jenis,Kategori,Mata Uang,Dividen,NAB,1 Hari,1 Minggu,MtD,1 Bulan,3 Bulan,6 Bulan,YtD,1 Tahun,3 Tahun,5 Tahun,10 Tahun,Inception,Annualized Return - 1 Thn (%),Annualized Return - 3 Thn (%),Annualized Return - 5 Thn (%),Annualized Return - 10 Thn (%),St. Deviation - 1 Thn (%),St. Deviation - 3 Thn (%),St. Deviation - 5 Thn (%),St. Deviation - 10 Thn (%),Beta - 1 Thn,Beta - 3 Thn,Beta - 5 Thn,Beta - 10 Thn,Sharpe Ratio - 1 Thn,Sharpe Ratio - 3 Thn,Sharpe Ratio - 5 Thn,Sharpe Ratio - 10 Thn,Treynor Ratio - 1 Thn,Treynor Ratio - 3 Thn,Treynor Ratio - 5 Thn,Treynor Ratio - 10 Thn,Jensen Alpha - 1 Thn,Jensen Alpha - 3 Thn,Jensen Alpha - 5 Thn,Jensen Alpha - 10 Thn,Sortino Ratio - 1 Thn,Sortino Ratio - 3 Thn,Sortino Ratio - 5 Thn,Sortino Ratio - 10 Thn,Tracking Error - 1 Thn (%),Tracking Error - 3 Thn (%),Tracking Error - 5 Thn (%),Tracking Error - 10 Thn (%),Max Drawdown - 1 Thn (%),Max Drawdown - 3 Thn (%),Max Drawdown - 5 Thn (%),Max Drawdown - 10 Thn (%),Sharpe Ratio Performance,Sharpe Ratio Performance 1 Thn,Sharpe Ratio Performance 3 Thn,Sharpe Ratio Performance 5 Thn,Sharpe Ratio Performance 10 Thn,Dana Kelolaan,Unit Penyertaan,Tanggal Peluncuran,Last Update Dana Kelolaan,Expense Ratio (Tahun),Investment Manager Fee,Minimum Subscription,Last Update Fund Fact Sheet,Last Update Portfolio,Dalam Negeri (%),Luar Negeri (%),Nilai Risiko,Catatan Risiko,Last Update,NAB (Div.Reinvest),1 Hari (%) (Div.Reinvest),1 Minggu (%) (Div.Reinvest),MtD (%) (Div.Reinvest),1 Bulan (%) (Div.Reinvest),3 Bulan (%) (Div.Reinvest),6 Bulan (%) (Div.Reinvest),YtD (%) (Div.Reinvest),1 Tahun (%) (Div.Reinvest),3 Tahun (%) (Div.Reinvest),5 Tahun (%) (Div.Reinvest),10 Tahun (%) (Div.Reinvest),Inception (%) (Div.Reinvest),NAB (Div.Tunai),1 Hari (%) (Div.Tunai),1 Minggu (%) (Div.Tunai),MtD (%) (Div.Tunai),1 Bulan (%) (Div.Tunai),3 Bulan (%) (Div.Tunai),6 Bulan (%) (Div.Tunai),YtD (%) (Div.Tunai),1 Tahun (%) (Div.Tunai),3 Tahun (%) (Div.Tunai),5 Tahun (%) (Div.Tunai),10 Tahun (%) (Div.Tunai),Inception (%) (Div.Tunai),scraped_at,page_number
,1323,SUCORINVEST BOND FUND,IDN000268208,,"Sucorinvest Asset Management, PT",PT Bank HSBC Indonesia,Pendapatan Tetap,Konvensional,IDR,Tidak,"1.714,0500","0,24%","0,20%","0,08%","0,89%","0,01%","1,45%","-0,02%","4,61%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"395.265.609.593,00","230.790.148,74",06-Des-2016,Agt-2026,,Maks 2.00%,"Rp 100,000,-",31-Agt-2026,31-Agt-2026,"100,00%","0,00%","3,000",Reksa Dana SBF berinvestasi minimum 80% pada efek hutang dimana pada Reksa Dana SBF berinvestasi minimum 80% pada efek hutang dimana pada setiap saat minimum 50% dari Portofolio SBF akan berinvestasi pada efek setiap saat minimum 50% dari Portofolio SBF akan berinvestasi pada efek bersifat hutang yang diterbitkan Pemerintah Indonesia dan/atau BUMN. Investor bersifat hutang yang diterbitkan Pemerintah Indonesia dan/atau BUMN. Investor memiliki risiko perubahan tingkat suku bunga dan berkurangnya nilai unit memiliki risiko perubahan tingkat suku bunga dan berkurangnya nilai unit penyertaan.,17-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-18T13:31:57.697400,14
,1324,SUCORINVEST DANA PRIORITAS SEHAT KELAS A,IDN000550209,,"Sucorinvest Asset Management, PT",STANDARD CHARTERED BANK - CUSTODY,Campuran,Konvensional,IDR,Ya,"1.023,7960","0,06%","-0,50%","-0,15%","0,28%","1,22%","0,02%","0,11%","-2,97%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10.253.657.603,35","10.000.000,00",25-Mar-2025,Agt-2026,,Maks. 3%,"Rp 10.000.000.000,-",31-Agt-2026,31-Agt-2026,"100,00%","0,00%","5,000","Reksa dana SDPS-C berinvestasi pada kombinasi efek ekuitas, efek hutang, dan Reksa dana SDPS-C berinvestasi pada kombinasi efek ekuitas, efek hutang, dan instrumen pasar uang dalam negeri &/ deposito. Investor memiliki risiko atas instrumen pasar uang dalam negeri &/ deposito. Investor memiliki risiko atas likuiditas portofolio dan berkurangnya nilai investasi",17-Sep-2026,,"0,00%",-,-,-,-,-,-,-,,,,,"1.055,4960","0,06%","-0,49%","-0,15%","0,27%","1,19%","0,02%","0,11%","0,03%",,,,,2026-09-18T13:31:57.697406,14
,1325,SUCORINVEST DANA PRIORITAS SEHAT KELAS C,IDN000550407,,"Sucorinvest Asset Management, PT",STANDARD CHARTERED BANK - CUSTODY,Campuran,Konvensional,IDR,Tidak,"934,7707","0,06%","-0,50%","-0,15%","0,28%","1,22%","0,02%","0,06%","-4,04%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"40.781.560,02","43.560,55",24-Mar-2025,Agt-2026,,Maks. 3.50% p.a,"Rp 100.000,-",31-Agt-2026,31-Agt-2026,"100,00%","0,00%","5,000","Reksa dana SDPS-C berinvestasi pada kombinasi efek ekuitas, efek hutang, dan Reksa dana SDPS-C berinvestasi pada kombinasi efek ekuitas, efek hutang, dan instrumen pasar uang dalam negeri &/ deposito. Investor memiliki risiko atas instrumen pasar uang dalam negeri &/ deposito. Investor memiliki risiko atas likuiditas portofolio dan berkurangnya nilai investasi",17-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-18T13:31:57.697413,14
,1326,SUCORINVEST DANA SEHAT BERIMBANG,IDN000430808,,"Sucorinvest Asset Management, PT","Bank Negara Indonesia, Tbk, PT",Campuran,Konvensional,IDR,Tidak,"935,4560","-0,12%","0,23%","1,04%","1,51%","6,52%","4,15%","-8,24%","2,36%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"612.449.737.133,80","661.499.097,97",05-Mar-2020,Agt-2026,,,,,,-,-,-,-,17-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-18T13:31:57.697419,14
,1327,SUCORINVEST EQUITY FUND KELAS A,IDN000136603,,"Sucorinvest Asset Management, PT",PT Bank HSBC Indonesia,Saham,Konvensional,IDR,Tidak,"2.777,8900","0,20%","-1,52%","0,54%","3,23%","5,60%","-4,32%","-14,08%","5,26%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.579.882.558.325,00","571.779.921,48",08-Mei-2012,Agt-2026,,Max. 3.50%,"Rp 100,000,-",31-Agt-2026,31-Agt-2026,"100,00%","0,00%","7,000",Reksa Dana SEF-A berinvestasi min. 60% dari keseluruhan Efek Ekuitas pada Reksa Dana SEF-A berinvestasi min. 60% dari keseluruhan Efek Ekuitas pada saham-saham LQ45 dan dikategorikan berisiko tinggi. Investor memiliki risiko saham-saham LQ45 dan dikategorikan berisiko tinggi. Investor memiliki risiko berkurangnya nilai investasi.,17-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-18T13:31:57.697426,14
,1328,SUCORINVEST EQUITY FUND KELAS B,IDN000567708,,"Sucorinvest Asset Management, PT",PT Bank HSBC Indonesia,Saham,Konvensional,IDR,Tidak,"865,8100","0,20%","-1,51%","0,56%","3,28%","5,74%","-4,05%","-13,75%",-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.248.147.107.642,00","1.449.662.651,81",15-Des-2025,Agt-2026,,,,,,-,-,-,-,17-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-18T13:31:57.697432,14
,1329,SUCORINVEST EQUITY PRIMA FUND,IDN000303302,,"Sucorinvest Asset Management, PT","Bank Negara Indonesia, Tbk, PT",Saham,Konvensional,IDR,Tidak,"401,7621","-0,26%","-0,78%","0,19%","1,25%","3,77%","-1,96%","-22,74%","5,34%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"714.118.467.982,76","1.780.913.871,61",11-Des-2017,Agt-2026,,,,,,-,-,-,-,17-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-18T13:31:57.697438,14
,1330,SUCORINVEST FLEXI FUND,IDN000162708,,"Sucorinvest Asset Management, PT",PT Bank HSBC Indonesia,Campuran,Konvensional,IDR,Tidak,"6.708,9300","0,00%","-1,10%","2,70%","4,01%","6,49%","-1,43%","-12,88%","17,20%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"116.826.269.909,00","17.883.748,30",05-Des-2006,Agt-2026,,Maks  3.00%,"Rp 100,000,-",31-Agt-2026,31-Agt-2026,"100,00%","0,00%","5,000","Reksa Dana SFF berinvestasi pada bauran Efek Ekuitas, Efek Bersifat Hutang, dan Instrumen Pasar Uang. Investor memiliki risiko atas likuiditas portofolio dan berkurangnya nilai investasi.",17-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-18T13:31:57.697444,14
,1331,SUCORINVEST GLOBAL EQUITY SHARIA USD,IDN000517307,,"Sucorinvest Asset Management, PT",PT Bank HSBC Indonesia,Reksadana Global,Sharia,USD,Tidak,"1,132500","1,59%","1,88%","1,60%","-0,40%","2,70%","15,15%","10,04%","14,45%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.942.088,45","1.737.894,11",01-Feb-2024,Agt-2026,,Maks. 3.50% p.a.,"USD 10.000,-",31-Agt-2026,31-Agt-2026,"0,00%","100,00%","8,000",Reksa dana SGESU berinvestasi pada minimum 51% pada saham luar negeri yang Reksa dana SGESU berinvestasi pada minimum 51% pada saham luar negeri yang tedaftar pada Daftar Efek Syariah diterbitkan oleh Pihak Penerbit Daftar Efek tedaftar pada Daftar Efek Syariah diterbitkan oleh Pihak Penerbit Daftar Efek Syariah,17-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-18T13:31:57.697450,14
,1332,SUCORINVEST IDX30,IDN000490802,,"Sucorinvest Asset Management, PT",STANDARD CHARTERED BANK - CUSTODY,Saham,Index,IDR,Tidak,"855,2100","0,36%","-1,11%","0,14%","2,02%","2,60%","-4,06%","-14,01%","-11,55%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"32.595.717.825,17","38.168.343,28",30-Nov-2022,Agt-2026,,"1,50%","Rp 10.000,-",31-Agt-2026,31-Agt-2026,"100,00%","0,00%","8,000",Reksa Dana SIDX30 berinvestasi minimum 80% dari keseluruhan nama Emiten Reksa Dana SIDX30 berinvestasi minimum 80% dari keseluruhan nama Emiten saham yang terdaftar dalam Indeks IDX30 dengan bobot minimum 80% dan saham yang terdaftar dalam Indeks IDX30 dengan bobot minimum 80% dan maksimum 120% dari bobot tiap saham pada indeks IDX30. Investor memiliki maksimum 120% dari bobot tiap saham pada indeks IDX30. Investor memiliki risiko berkurangnya nilai investasi.,17-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-18T13:31:57.697457,14
,1333,SUCORINVEST KAHURIPAN MONEY MARKET FUND,IDN000445608,,"Sucorinvest Asset Management, PT","Bank Pembangunan Daerah Jawa Barat Dan Banten, Tbk, PT",Pasar Uang,Konvensional,IDR,Tidak,"1.271,4075","0,01%","0,10%","0,24%","0,45%","1,21%","2,21%","3,08%","4,29%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"82.859.524.181,91","65.325.087,26",23-Sep-2020,Agt-2026,,,,,,-,-,-,-,17-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-18T13:31:57.697468,14
,1334,SUCORINVEST MAXI FUND,IDN000183407,,"Sucorinvest Asset Management, PT",PT Bank HSBC Indonesia,Saham,Konvensional,IDR,Tidak,"2.738,8200","-0,01%","-1,48%","0,36%","3,07%","7,44%","4,04%","0,64%","36,04%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.231.033.438.845,00","451.109.322,48",01-Okt-2014,Agt-2026,,Maks 3.50%,"Rp 100,000,-",31-Agt-2026,31-Agt-2026,"100,00%","0,00%","8,000",Strategi Reksa Dana SMF fokus berinvestasi pada saham-saham berkapitalisasi kecil - menengah. Investor memiliki risiko atas likuiditas portofolio saham kecil - menengah. Investor memiliki risiko atas likuiditas portofolio saham tersebut dan risiko berkurangnya nilai investasi.,17-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-18T13:31:57.697475,14
,1335,SUCORINVEST MONEY MARKET FUND,IDN000183902,,"Sucorinvest Asset Management, PT",PT Bank HSBC Indonesia,Pasar Uang,Konvensional,IDR,Tidak,"1.991,5500","0,01%","0,10%","0,23%","0,46%","1,05%","2,01%","2,87%","4,32%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9.711.789.115.668,00","4.887.833.702,01",20-Okt-2014,Agt-2026,,Max 3.50%,"Rp 100,000,-",31-Agt-2026,31-Agt-2026,"100,00%","0,00%","2,000",Reksa dana SMMF berinvestasi 100% pada instrumen pasar uang dalam negeri &/ Reksa dana SMMF berinvestasi 100% pada instrumen pasar uang dalam negeri &/ deposito &/ efek bersifat utang yang memiliki jangka waktu dan/atau sisa jatuh deposito &/ efek bersifat utang yang memiliki jangka waktu dan/atau sisa jatuh tempo tidak lebih dari setahun. Investor memiliki risiko perubahan tingkat suku tempo tidak lebih dari setahun. Investor memiliki risiko perubahan tingkat suku bunga.,17-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-18T13:31:57.697482,14
,1336,SUCORINVEST MONEY MARKET USD,IDN000539806,,"Sucorinvest Asset Management, PT",PT Bank HSBC Indonesia,Pasar Uang,Konvensional,USD,Tidak,"1,082400","0,02%","0,10%","0,23%","0,39%","0,93%","1,83%","2,59%","3,55%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18.168.524,60","16.783.352,82",07-Jun-2024,Agt-2026,,Maksimum 1.5%,USD 100,31-Agt-2026,31-Agt-2026,"100,00%","0,00%","2,000",Reksa dana SMMUSD berinvestasi 100% pada instrumen pasar uang dalam negeri Reksa dana SMMUSD berinvestasi 100% pada instrumen pasar uang dalam negeri &/ deposito &/ efek bersifat utang yang memiliki jangka waktu dan/atau sisa &/ deposito &/ efek bersifat utang yang memiliki jangka waktu dan/atau sisa jatuh tempo tidak lebih dari setahun. Investor memiliki risiko perubahan tingkat jatuh tempo tidak lebih dari setahun. Investor memiliki risiko perubahan tingkat suku bunga.,17-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-18T13:31:57.697488,14
,1337,SUCORINVEST MONTHLY INCOME FUND KELAS A,IDN000470101,,"Sucorinvest Asset Management, PT",STANDARD CHARTERED BANK - CUSTODY,Pendapatan Tetap,Konvensional,IDR,Ya,"1.085,2200","0,01%","-0,43%","-0,38%","-0,61%","-0,37%","-1,57%","-2,18%","-1,71%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4.000.890.697.768,38","3.672.799.206,03",08-Okt-2021,Agt-2026,,Maks 2.00%,"Rp 10,000,000.-",31-Agt-2026,31-Agt-2026,"100,00%","0,00%","3,000",Reksa Dana SMIF-B mengalokasikan efek hutang pada obligasi &/ sukuk jangka Reksa Dana SMIF-B mengalokasikan efek hutang pada obligasi &/ sukuk jangka pendek hingga menengah baik yang diterbitkan oleh Negara Republik Indonesia pendek hingga menengah baik yang diterbitkan oleh Negara Republik Indonesia dan/atau korporasi dalam mata uang Rupiah. Investor memiliki risiko atas dan/atau korporasi dalam mata uang Rupiah. Investor memiliki risiko atas likuiditas portofolio dan perubahan tingkat suku bunga.,17-Sep-2026,"1.373,6429","0,01%","0,05%","0,09%","0,33%","1,04%","1,22%","2,91%","4,84%",,,,,"1.328,5700","0,39%","0,04%","0,08%","0,27%","1,25%","1,01%","1,64%","3,27%",,,,,2026-09-18T13:31:57.697495,14
,1338,SUCORINVEST MONTHLY INCOME FUND KELAS B,IDN000576600,,"Sucorinvest Asset Management, PT",STANDARD CHARTERED BANK - CUSTODY,Pendapatan Tetap,Konvensional,IDR,Ya,"988,1600","0,01%","-0,47%","-0,42%","-0,69%","-0,50%",-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.889.510.516,67","1.904.071,51",28-Apr-2026,Agt-2026,,,,31-Agt-2026,31-Agt-2026,"100,00%","0,00%","3,000",Reksa Dana SMIF-B mengalokasikan efek hutang pada obligasi &/ sukuk jangka Reksa Dana SMIF-B mengalokasikan efek hutang pada obligasi &/ sukuk jangka pendek hingga menengah baik yang diterbitkan oleh Negara Republik Indonesia pendek hingga menengah baik yang diterbitkan oleh Negara Republik Indonesia dan/atau korporasi dalam mata uang Rupiah. Investor memiliki risiko atas dan/atau korporasi dalam mata uang Rupiah. Investor memiliki risiko atas likuiditas portofolio dan perubahan tingkat suku bunga.,17-Sep-2026,,"0,00%",-,-,-,-,-,-,-,,,,,"1.008,6100","0,52%","0,05%","0,09%","0,33%","1,56%","0,00%","0,00%","0,00%",,,,,2026-09-18T13:31:57.697502,14
,1339,SUCORINVEST PHEI AAA CORPORATE BOND FUND,IDN000555109,,"Sucorinvest Asset Management, PT","Bank Cimb Niaga, Tbk, PT",Pendapatan Tetap,Konvensional,IDR,Tidak,"1.090,5395","0,03%","0,09%","0,20%","0,42%","1,41%","2,78%","3,45%","5,58%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16.564.431.373,80","15.219.914,80",19-Mei-2025,Agt-2026,,Maks. 2.00% p.a.,"Rp 1.000.000,-",31-Agt-2026,31-Agt-2026,"100,00%","0,00%","3,000","Reksa dana SPAAAF berinvestasi minimum 80% pada efek bersifat utang yang Reksa dana SPAAAF berinvestasi minimum 80% pada efek bersifat utang yang terdaftar pada Indeks Sucorinvest PHEI AAA Corporate Bond Index, yang terdaftar pada Indeks Sucorinvest PHEI AAA Corporate Bond Index, yang dikombinasikan dengan penempatan pada EBU korporasi dengan rating AAA &/ dikombinasikan dengan penempatan pada EBU korporasi dengan rating AAA &/ SBN &/ SBSN &/ deposito. Investor memiliki risiko atas likuiditas portofolio dan SBN &/ SBSN &/ deposito. Investor memiliki risiko atas likuiditas portofolio dan berkurangnya nilai investasi.",17-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-18T13:31:57.697508,14
,1340,SUCORINVEST PREMIUM FUND KELAS A,IDN000170305,,"Sucorinvest Asset Management, PT",STANDARD CHARTERED BANK - CUSTODY,Campuran,Konvensional,IDR,Tidak,"1.762,4474","0,01%","0,00%","0,07%","0,37%","1,43%","1,50%","2,59%","5,24%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"932.606.159.133,21","529.496.871,01",27-Jan-2014,Agt-2026,,Maks 3.5%,Rp 100.000.000.- (seratus juta Rupiah),31-Agt-2026,31-Agt-2026,"100,00%","0,00%","4,000","Reksa dana SPF-A berinvestasi pada kombinasi saham berkapitalisasi besar, Reksa dana SPF-A berinvestasi pada kombinasi saham berkapitalisasi besar, menengah hingga kecil, instrumen pasar uang dalam negeri dan mayoritas pada menengah hingga kecil, instrumen pasar uang dalam negeri dan mayoritas pada obligasi &/ sukuk berdurasi pendek hingga menengah yang diterbitkan dalam obligasi &/ sukuk berdurasi pendek hingga menengah yang diterbitkan dalam rupiah oleh Pemerintah &/ korporasi. Investor memiliki risiko atas berkurangnya rupiah oleh Pemerintah &/ korporasi. Investor memiliki risiko atas berkurangnya nilai investasi dan risiko likuiditas.",17-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-18T13:31:57.697514,14
,1341,SUCORINVEST PREMIUM SOVEREIGN BALANCED FUND KELAS A,IDN000548906,,"Sucorinvest Asset Management, PT",STANDARD CHARTERED BANK - CUSTODY,Campuran,Konvensional,IDR,Ya,"1.072,3469","0,02%","-0,34%","-0,13%","-0,30%","0,32%","0,49%","0,44%","2,54%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"650.857.480.172,01","606.139.414,23",19-Mar-2025,Agt-2026,,Maks. 3.50% p.a.,"Rp 10,000,000,-",31-Agt-2026,31-Agt-2026,"100,00%","0,00%","5,000","Reksa dana SPSBF berinvestasi pada kombinasi efek ekuitas, efek hutang, dan Reksa dana SPSBF berinvestasi pada kombinasi efek ekuitas, efek hutang, dan instrumen pasar uang dalam negeri &/ deposito dengan ketentuan min. 50% dari instrumen pasar uang dalam negeri &/ deposito dengan ketentuan min. 50% dari keseluruhan Efek Hutang tersebut diinvestasikan pada Efek Hutang yang keseluruhan Efek Hutang tersebut diinvestasikan pada Efek Hutang yang diterbitkan oleh Pemerintah RI. Investor memiliki risiko atas likuiditas portofolio diterbitkan oleh Pemerintah RI. Investor memiliki risiko atas likuiditas portofolio dan berkurangnya nilai investasi",17-Sep-2026,"1.178,0273","0,02%","0,15%","0,37%","0,69%","1,82%","3,53%","6,07%","9,76%",,,,,"1.160,8469","0,48%","0,14%","0,34%","0,64%","2,17%","3,31%","4,70%","8,23%",,,,,2026-09-18T13:31:57.697521,14
,1342,SUCORINVEST PROTEKSI 48,,,"Sucorinvest Asset Management, PT","BANK CENTRAL ASIA - CUSTODY, Tbk, PT",Terproteksi,Konvensional,IDR,Tidak,"1.025,8832","0,05%","0,19%","0,40%","0,73%","-0,09%","-1,30%","-1,39%","-3,57%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"239.818.090.754,49","234.713.615,70",18-Okt-2024,Agt-2026,,,,,,-,-,-,-,17-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-18T13:31:57.697528,14
,1343,SUCORINVEST PROTEKSI 49,IDN000546702,,"Sucorinvest Asset Management, PT","BANK CENTRAL ASIA - CUSTODY, Tbk, PT",Terproteksi,Konvensional,IDR,Tidak,"1.048,7121","0,02%","0,07%","0,16%","0,95%","-0,13%","-2,08%","-3,54%","-3,72%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18.580.286.291,76","17.744.632,50",04-Nov-2024,Agt-2026,,Maks. 3%,"Rp 5.000.000,-",,,-,-,-,-,17-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-18T13:31:57.697534,14
,1344,SUCORINVEST PROTEKSI 50,,,"Sucorinvest Asset Management, PT","Bank Cimb Niaga, Tbk, PT",Terproteksi,Konvensional,IDR,Tidak,"1.052,0171","0,02%","0,08%","0,18%","1,00%","-0,06%","-1,87%","-3,28%","-3,40%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18.219.841.694,10","17.350.000,00",04-Feb-2025,Agt-2026,,,,,,-,-,-,-,17-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-18T13:31:57.697540,14
,1345,SUCORINVEST PROTEKSI 51,,,"Sucorinvest Asset Management, PT","Bank Cimb Niaga, Tbk, PT",Terproteksi,Konvensional,IDR,Tidak,"1.029,3263","0,04%","0,11%","0,24%","0,50%","0,93%","-0,59%","-3,14%","-3,18%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"313.454.331.354,14","305.246.500,00",26-Jun-2025,Agt-2026,,,,,,-,-,-,-,17-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-18T13:31:57.697546,14
,1346,SUCORINVEST PROTEKSI 53,,,"Sucorinvest Asset Management, PT","BANK CENTRAL ASIA - CUSTODY, Tbk, PT",Terproteksi,Konvensional,IDR,Tidak,"1.005,3447","0,01%","0,09%","0,22%","-1,78%","-1,04%","0,13%","0,03%",-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.544.863.351.256,18","1.540.018.000,00",19-Nov-2025,Agt-2026,,,,,,-,-,-,-,17-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-18T13:31:57.697553,14
,1347,SUCORINVEST PROTEKSI 54,,,"Sucorinvest Asset Management, PT","Bank OCBC NISP, Tbk, PT",Terproteksi,Konvensional,IDR,Tidak,"1.004,0067","0,01%","0,09%","0,22%","-1,91%","-1,16%","0,04%","0,25%",-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"500.881.954.312,56","500.002.100,00",17-Des-2025,Agt-2026,,,,,,-,-,-,-,17-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-18T13:31:57.697559,14
,1348,SUCORINVEST PROTEKSI 55,IDN000583101,,"Sucorinvest Asset Management, PT","BANK DANAMON INDONESIA - CUSTODY, Tbk, PT",Terproteksi,Konvensional,IDR,Tidak,"1.034,1507","0,32%","0,30%","0,75%","-0,15%",-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"33.848.754.314,60","32.975.000,00",22-Jun-2026,Agt-2026,,,,,,-,-,-,-,17-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-18T13:31:57.697566,14
,1349,SUCORINVEST SAHAM DINAMIS,IDN000218005,,"Sucorinvest Asset Management, PT",STANDARD CHARTERED BANK - CUSTODY,Saham,Konvensional,IDR,Tidak,"1.150,9055","-0,06%","-2,23%","-1,69%","1,02%","0,96%","-2,47%","-20,80%","-7,00%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"59.324.199.570,51","50.676.185,46",19-Okt-2015,Agt-2026,,4%,"Rp 100,000,000,-",31-Agt-2026,31-Agt-2026,"100,00%","0,00%","8,000","Reksa dana SSD berinvestasi pada kombinasi saham berkapitalisasi besar, menengah hingga kecil. Investor memiliki risiko atas berkurangnya nilai investasi menengah hingga kecil. Investor memiliki risiko atas berkurangnya nilai investasi dan risiko likuiditas.",17-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-18T13:31:57.697572,14
